,0,1,2,3,4,5,6,7,8,9,10,11,12,13,label,
1653,,,,,,,0.760603433,,,,,,,,class7,0.4
1654,,,0.449264911,,,,,,,,,,,,class3,0.4
1655,,,,,,,,0.674459325,,,,,,,class8,0.4
1656,,,,,,,,,,,,,0.400125901,,class13,0.4
1657,,,,,,,,,,0.482462031,,,,,class10,0.4
1658,,,,,0.892857102,,,,,,,,,,class5,0.4
1659,,0.920753572,,,,,,,,,,,,,class2,0.4
1660,,,,,,,,,,,,,,,NoClass,0.4
1661,0.58090813,,,,,,,,,,,,,,class1,0.4
1662,,,,,,0.44212865,,,,,,,,,class6,0.4
1663,,,,,,,,,,,,,,,NoClass,0.4
1664,,,,,,,0.633882302,,,,,,,,class7,0.4
1665,,,,,,,,,,,,,,,NoClass,0.4
1666,,,,,,,,,,,,,,,NoClass,0.4
1667,,,,,,,,,0.717485202,,,,,,class9,0.4
1668,,,,,,,,,,,,,,,NoClass,0.4
1669,,,,,0.88228569,,,,,,,,,,class5,0.4
1670,,0.488804428,,,,,,,,,,,,,class2,0.4
1671,0.573164874,,,,,,,,,,,,,,class1,0.4
1672,,,,,,,,,,0.550991433,,,,,class10,0.4
1673,0.706600534,,,,,,,,,,,,,,class1,0.4
1674,,,,,,,,,,,,,,,NoClass,0.4
1675,,,,,0.970046061,,,,,,,,,,class5,0.4
1676,0.931880875,,,,,,,,,,,,,,class1,0.4
1677,,0.588797177,,,,,,,,,,,,,class2,0.4
1678,,,,,,,,,,,,,,0.509069422,class13,0.4
1679,,,,,0.936915127,,,,,,,,,,class5,0.4
1680,,,,,,,,,,,,,,0.539227036,class13,0.4
1681,0.922618861,,,,,,,,,,,,,,class1,0.4
1682,,,,,,0.497956785,,,,,,,,,class6,0.4
1683,,,,,,,,,,,,,,,NoClass,0.4
1684,,,,,,,0.821093781,,,,,,,,class7,0.4
1685,,,,0.483172586,,,,,,,,,,,class4,0.4
1686,,,,,,,0.492226579,,,,,,,,class7,0.4
1687,,,,,,,,,,,0.719169296,,,,class11,0.4
1688,0.434272874,,,,,,,,,,,,,,class1,0.4
1689,,,,,,,0.764692308,,,,,,,,class7,0.4
1690,,,,,0.938605448,,,,,,,,,,class5,0.4
1691,,,,,,,,,,,0.72176837,,,,class11,0.4
1692,,,0.626189713,,,,,,,,,,,,class3,0.4
1693,0.92261887,,,,,,,,,,,,,,class1,0.4
1694,,,,,,,0.750432526,,,,,,,,class7,0.4
1695,,,,,,,,,,,,,,0.940946496,class13,0.4
1696,,,,,,,,,,,,,,,NoClass,0.4
1697,,,,,,,,,,0.556256843,,,,,class10,0.4
1698,,,,,,,,,,,,,,,NoClass,0.4
1699,0.485070951,,,,,,,,,,,,,,class1,0.4
1700,,,,,,,0.669637085,,,,,,,,class7,0.4
1701,,,,,,,,,0.505376831,,,,,,class9,0.4
1702,,,,,,,,,,,,,,0.94841263,class13,0.4
1703,,,,,,,,,,,,,,,NoClass,0.4
1704,,,,,,,,0.493899562,,,,,,,class8,0.4
1705,,,,,,,,,,,,0.485298172,,,class12,0.4
1706,,,,,,,,,0.503667063,,,,,,class9,0.4
1707,,,,,,,,,,,,,0.515002884,,class13,0.4
1708,,,,,,,,,,,,,,0.565974291,class13,0.4
1709,,,,,,,,,,,,,,0.87183866,class13,0.4
1710,,,,,,,0.670525211,,,,,,,,class7,0.4
1711,,,,,,,0.597299654,,,,,,,,class7,0.4
1712,0.672121091,,,,,,,,,,,,,,class1,0.4
1713,,,,,0.800148304,,,,,,,,,,class5,0.4
1714,,,,,,,,,,,,,,,NoClass,0.4
1715,,,,,,,,0.435440137,,,,,,,class8,0.4
1716,0.666403282,,,,,,,,,,,,,,class1,0.4
1717,,0.542329877,,,,,,,,,,,,,class2,0.4
1718,,,,,,,,,,,,,,,NoClass,0.4
1719,,,,,,,0.466629417,,,,,,,,class7,0.4
1720,,,,,,,,,,,,,,,NoClass,0.4
1721,,,,,,,,,,,,,,,NoClass,0.4
1722,,,,,,,,,0.622278393,,,,,,class9,0.4
1723,0.503088653,,,,,,0.428630738,,,,,,,,class1,0.4
1724,,,,,,,,,,,,,,0.864919554,class13,0.4
1725,,,,,,,,,,,,,,,NoClass,0.4
1726,,,,,0.81160227,,,,,,,,,,class5,0.4
1727,,,,,,,,,,0.574743776,0.409671715,,,,class10,0.4
1728,,,0.409512926,,,,,,,,,,,,class3,0.4
1729,,,,,,,,,,0.688159007,,,,,class10,0.4
1730,,,,,,,,,,,,,,,NoClass,0.4
1731,,,,,,,,,,,,,,,NoClass,0.4
1732,,,,,,,,,0.853295159,,,,,,class9,0.4
1733,,,,,,,,,,,,,0.540835517,,class13,0.4
1734,,,,,,,,0.603766846,,,,,,,class8,0.4
1735,,,,,,,,,,,,0.605586768,,,class12,0.4
1736,,,,,,,,0.620909107,,,,,,,class8,0.4
1737,,,,,0.707409387,,,,,,,,,,class5,0.4
1738,,,,,,,,,0.658162798,,,,,,class9,0.4
1739,,,,,,,,,,,,,,,NoClass,0.4
1740,,,,,0.698455179,,,,,,,,,,class5,0.4
1741,,,,,,,,,,,,,,,NoClass,0.4
1742,,0.62486893,,,,,,,,,,,,,class2,0.4
1743,,,,,0.922901965,,,,,,,,,,class5,0.4
1744,,,,,,,,,,,,,,,NoClass,0.4
1745,,,,,,,,,0.715847122,,,,,,class9,0.4
1746,,,,,0.962857125,,,,,,,,,,class5,0.4
1747,,,,,,,,0.436471444,,,,,,,class8,0.4
1748,,,,,,,,,,0.722714096,,,,,class10,0.4
1749,,,,,,,,,,,,,,,NoClass,0.4
1750,,0.60882437,,,,,,,,,,,,,class2,0.4
1751,,,,,,,,,,0.549338556,,,,,class10,0.4
1752,,,,,,0.521791138,,,,,,,,,class6,0.4
1753,,,,,,,,,,,,0.533459582,,,class12,0.4
1754,,,,,,,,,,,,,,0.896242077,class13,0.4
1755,,0.563580781,,,,,,,,,,,,,class2,0.4
1756,,0.621915489,,,,,,,,,,,,,class2,0.4
1757,,,,,,,,,,,,,,,NoClass,0.4
1758,,,,,,,0.785881474,,,,,,,,class7,0.4
1759,,,,,0.839287886,,,,,,,,,,class5,0.4
1760,,,,0.552234511,,,,,,,,,,,class4,0.4
1761,,,,,,,0.757238683,,,,,,,,class7,0.4
1762,,,,,,,,,,,0.453369504,,,,class11,0.4
1763,,,,,,,,,,,,0.590431613,,,class12,0.4
1764,,,,,,,0.597238406,,,,,,,,class7,0.4
1765,,,,,,,,,,,,,,0.977891131,class13,0.4
1766,,,,,,,,,,,,,,0.673553967,class13,0.4
1767,,,,,0.898562653,,,,,,,,,,class5,0.4
1768,,,,,,,,,,,,0.410064703,,,class12,0.4
1769,,,,,0.496951685,,,,,,,,,,class5,0.4
1770,0.665320937,,,,,,,,,,,,,,class1,0.4
1771,,,,,,,,,,,,,0.836727329,,class13,0.4
1772,,,,,,,0.629810248,,,,,,,,class7,0.4
1773,,0.609885451,,,,,,,,,,,,,class2,0.4
1774,0.42730489,,,,,,,,,,,,,,class1,0.4
1775,,,0.493293575,,,,,,,,,,,,class3,0.4
1776,,,,,,,,,,,,,,0.835895091,class13,0.4
1777,,,,,,,,,,,0.466164708,,,,class11,0.4
1778,,,,,,,,,,,,0.41542508,,,class12,0.4
1779,,,,,0.921773335,,,,,,,,,,class5,0.4
1780,,,,,,,,,,,,,,,NoClass,0.4
1781,,,,,,,,,,,0.474129872,,,,class11,0.4
1782,,,,,,,,,,,,,,,NoClass,0.4
1783,,,,,,,,,,,,,,,NoClass,0.4
1784,0.417151168,,,,,,0.447211657,,,,,,,,class1,0.4
1785,,,,,,,,,,,,,,,NoClass,0.4
1786,,,,,,,,,,,,,,,NoClass,0.4
1787,,,,,0.611989519,,,,,,,,,,class5,0.4
1788,,,,,,,,,,,,,,,NoClass,0.4
1789,,,,,,,,,,0.515894231,,,,,class10,0.4
1790,,,,,,,,,,,,,,0.758880224,class13,0.4
1791,,,,,,,,,,,,,,,NoClass,0.4
1792,,,,,,,,,,,,,,,NoClass,0.4
1793,,,,,,,,,0.785104448,,,,,,class9,0.4
1794,,,,,0.845351562,,,,,,,,,,class5,0.4
1795,,,,,,,,,,,,,,,NoClass,0.4
1796,,,,,,,0.59958508,,,,,,,,class7,0.4
1797,,,,,,,,,0.535520951,,,,,,class9,0.4
1798,,,,,,,0.42034658,,,,0.409781311,,,,class7,0.4
1799,0.857855961,,,,,,,,,,,,,,class1,0.4
1800,,0.492374934,0.463239113,,,,,,,,,,,,class2,0.4
1801,,,,,,,0.524898283,,,,,,,,class7,0.4
1802,,,,,,,,,,,0.419130717,,,,class11,0.4
1803,,0.459825397,,,,,,,,,,,,,class2,0.4
1804,,,,,0.837515654,,,,,,,,,,class5,0.4
1805,,,,,,,,,,,,,,,NoClass,0.4
1806,,,,,,,,,,,,,,,NoClass,0.4
1807,,,,,0.898263042,,,,,,,,,,class5,0.4
1808,,0.453605837,,,,,,,,,,,,,class2,0.4
1809,,,,,,,,,,,,0.500481231,,,class12,0.4
1810,,,,,,,,,,,,,,,NoClass,0.4
1811,,,,,0.976785704,,,,,,,,,,class5,0.4
1812,,,,,,,,,0.490021352,,,,,,class9,0.4
1813,,,,,,,0.684277522,,,,,,,,class7,0.4
1814,,,,,,,0.435945914,,,,,,,,class7,0.4
1815,,,0.487962161,,,,,,,,,,,,class3,0.4
1816,,,,,,,,,,,,,,,NoClass,0.4
1817,,,,,0.948412688,,,,,,,,,,class5,0.4
1818,,,,,,,,,,,0.462960864,,,,class11,0.4
1819,,,,,,,,,,,,,,,NoClass,0.4
1820,,,,,,,0.433600682,,0.518779971,,,,,,class7,0.4
1821,,,,,,,,,,,,0.734205065,,,class12,0.4
1822,,,,,,,,,0.513156242,,,,,,class9,0.4
1823,,,,,,,,,,,0.786084766,,,,class11,0.4
1824,,,,,,,0.587869638,,,,,,,,class7,0.4
1825,0.582835295,,,,,,,,,,,,,,class1,0.4
1826,,,,,,,,,,,,,0.55147337,,class13,0.4
1827,,,,,,,,,,,,,,0.522675044,class13,0.4
1828,,,,,,,,,,,,,,,NoClass,0.4
1829,,,,,0.948145278,,,,,,,,,,class5,0.4
1830,,,,,,,,,0.529209053,,,,,,class9,0.4
1831,,,,,0.976190443,,,,,,,,,,class5,0.4
1832,,,,,,,,,,,,,,0.725076872,class13,0.4
1833,,,,,,,0.689365927,,,,,,,,class7,0.4
1834,,,,,,,,,,,,,,,NoClass,0.4
1835,,,0.586965603,,,,,,,,,,,,class3,0.4
1836,,,,,,,0.927377142,,,,,,,,class7,0.4
1837,,,,,0.96798029,,,,,,,,,,class5,0.4
1838,,,,,,,,,,,,,,,NoClass,0.4
1839,,,,,,,,,,,,,,0.482625182,class13,0.4
1840,0.587353583,,,,,,,,,,,,,,class1,0.4
1841,,,,,,,,,,,,0.573653723,,,class12,0.4
1842,,,,,,,,,,,,,,,NoClass,0.4
1843,,,,,,,0.406917457,,,,,,,,class7,0.4
1844,,,,,,,,,,,,,,,NoClass,0.4
1845,0.606238603,,,,,,,,,,,,,,class1,0.4
1846,,,,,,,,,0.97225846,,,,,,class9,0.4
1847,,,,,,,,,,,,,,,NoClass,0.4
1848,,,,,0.790849108,,,,,,,,,,class5,0.4
1849,,,,,,,,,0.421406273,,,,,,class9,0.4
1850,,,,,,,,,,,0.647896428,,,,class11,0.4
1851,,,,0.835686178,,,,,,,,,,,class4,0.4
1852,,,,,,,,,,,,,,,NoClass,0.4
1853,,,,,,,0.620897444,,,,,,,,class7,0.4
1854,,0.463282176,,,,,,,,,,,,,class2,0.4
1855,,,,,,,,0.730753104,,,,,,,class8,0.4
1856,0.731376903,,,,,,,,,,,,,,class1,0.4
1857,,,,,0.707745763,,,,,,,,,,class5,0.4
1858,,,,,,,,,,,0.407304807,,,,class11,0.4
1859,,,,,,,,,,,,,,,NoClass,0.4
1860,,,,,,,,,,,,,,,NoClass,0.4
1861,,,,,,0.401443115,,,,,,,,,class6,0.4
1862,,,,,,,,,,,0.48884056,,,,class11,0.4
1863,0.49524675,,,,,,0.453370774,,,,,,,,class1,0.4
1864,,,,,0.971861436,,,,,,,,,,class5,0.4
1865,,,,,,,,,0.743459653,,,,,,class9,0.4
1866,,,,,,,,,0.972250933,,,,,,class9,0.4
1867,,0.535006455,,,,,,,,,,,,,class2,0.4
1868,,,,,,,0.930202504,,,,,,,,class7,0.4
1869,,,,,,,,,,,0.547690369,,,,class11,0.4
1870,,,,,,,,,,,,0.400610585,,,class12,0.4
1871,,,,,,,,,,,,,,0.681038847,class13,0.4
1872,,,,,,,,,0.486560738,,,,,,class9,0.4
1873,,,,,,,,,,,,,,,NoClass,0.4
1874,,,,0.400386883,,,,,,,,,,,class4,0.4
1875,,,,0.460659497,,,,,,,,,,,class4,0.4
1876,,,,,,,,,,,,,,0.987103152,class13,0.4
1877,,,,,,,,,,,,,,0.41153253,class13,0.4
1878,,,,,,,,,0.601812825,,,,,,class9,0.4
1879,,,,,,,,,,,,,,,NoClass,0.4
1880,,,0.48754861,,,,0.486477278,,,,,,,,class3,0.4
1881,,,,,0.865517368,,,,,,,,,,class5,0.4
1882,,,,,0.947323269,,,,,,,,,,class5,0.4
1883,,,,,,,0.703135981,,,,,,,,class7,0.4
1884,,,,,,,,,,,,,,,NoClass,0.4
1885,,,,,0.96683672,,,,,,,,,,class5,0.4
1886,,,,,,,,,,,,0.484339223,,,class12,0.4
1887,,,,,,0.564507614,,,,,,,,,class6,0.4
1888,,,,,,,,,,,,,,,NoClass,0.4
1889,,,,,,,,,,,,,,0.468751518,class13,0.4
1890,,,,,,,,,,,,,,,NoClass,0.4
1891,,,,,,,0.411139053,,,0.42763246,,,,,class7,0.4
1892,,,,,,0.545621429,,,,,,,,,class6,0.4
1893,,,,,,,,,,,,0.497492069,,,class12,0.4
1894,,,,,,,,,,,,,,,NoClass,0.4
1895,,,,,,,,,0.589498845,,,,,,class9,0.4
1896,,,,,0.976190447,,,,,,,,,,class5,0.4
1897,,,0.486595047,,,,,,,,,,,,class3,0.4
1898,,,,,,,,,0.425208674,,,,,,class9,0.4
1899,,,,,,,,,,,,0.699234145,,,class12,0.4
1900,,,,,,,0.438565227,,,,,,,,class7,0.4
1901,,,0.72550308,,,,,,,,,,,,class3,0.4
1902,,,,0.424124777,,,,,,,,,,,class4,0.4
1903,,,,,0.959627272,,,,,,,,,,class5,0.4
1904,,,,,,,,,0.825577311,,,,,,class9,0.4
1905,,,,,,,,,,,,,,0.685995523,class13,0.4
1906,,,,,,0.962857033,,,,,,,,,class6,0.4
1907,,,,,,,0.446368437,,,,,,,,class7,0.4
1908,,,,,,,,,,,,,,,NoClass,0.4
1909,0.77769436,,,,,,,,,,,,,,class1,0.4
1910,,,,,,,0.431576247,,,,,,,,class7,0.4
1911,,,,,,,,,,,,0.429425973,,,class12,0.4
1912,,,,,,,,,,,,,,,NoClass,0.4
1913,,,,,0.887505165,,,,,,,,,,class5,0.4
1914,,,,,0.778423987,,,,,,,,,,class5,0.4
1915,,,,,,,,,,,,0.519122076,,,class12,0.4
1916,,,,,,,0.447194074,,,,,,,,class7,0.4
1917,,,,,,,0.579368837,,,,,,,,class7,0.4
1918,,,,,,,0.569286063,,,,,,,,class7,0.4
1919,0.546864661,,,,,,,,,,,,,,class1,0.4
1920,,,,,0.853340597,,,,,,,,,,class5,0.4
1921,,,,,,,0.628683003,,,,,,,,class7,0.4
1922,,,,,,,0.404461566,,,,,,,,class7,0.4
1923,,,0.597971219,,,,,,,,,,,,class3,0.4
1924,,0.525314306,,,,,,,,,,,,,class2,0.4
1925,,,,,,,,,0.430940898,,,,,,class9,0.4
1926,,,,,0.721070582,,,,,,,,,,class5,0.4
1927,,,,,0.689338491,,,,,,,,,,class5,0.4
1928,,,,,,,,,,,,,,,NoClass,0.4
1929,,,,,,,,,0.55011964,,,,,,class9,0.4
1930,,,,,,,0.817361413,,,,,,,,class7,0.4
1931,,,,,,,0.957792168,,,,,,,,class7,0.4
1932,,,,,0.898496255,,,,,,,,,,class5,0.4
1933,,0.4227172,,,,,,,,,,,,,class2,0.4
1934,,,,,,,,,0.510818978,,,,,,class9,0.4
1935,,,,,,,,,0.470707053,,,,,,class9,0.4
1936,,,,,,,0.812243065,,,,,,,,class7,0.4
1937,,,,,,0.755226956,,,,,,,,,class6,0.4
1938,,,,,,,,,,,,,0.491795071,,class13,0.4
1939,,,,,,,,,,,,0.640144718,,,class12,0.4
1940,,,,,,,0.762618351,,,,,,,,class7,0.4
1941,0.752392065,,,,,,,,,,,,,,class1,0.4
1942,,,,,,0.590540843,,,,,,,,,class6,0.4
1943,,,,,,,,,,,,,,0.516472042,class13,0.4
1944,0.493434289,,,,,,0.477994233,,,,,,,,class1,0.4
1945,,,,,,,,,,,,,,,NoClass,0.4
1946,,,,,,,,,,,,0.613874234,,,class12,0.4
1947,,,,,0.979365028,,,,,,,,,,class5,0.4
1948,,,,,,,,,,,,,,,NoClass,0.4
1949,,,,,,,,,,,,,,,NoClass,0.4
1950,,0.627461092,,,,,,,,,,,,,class2,0.4
1951,,,,,,,,,,,,,,0.720062652,class13,0.4
1952,,,,,,,,,,,0.57364717,,,,class11,0.4
1953,,,,,,,,,,,,,,,NoClass,0.4
1954,,,,,,,,,,,,,,0.491021504,class13,0.4
1955,,,,,,,,,,,,0.690782418,,,class12,0.4
1956,,,,,,,0.660356113,,,,,,,,class7,0.4
1957,,,,,,,,,,,0.489796654,,,,class11,0.4
1958,,,,,,,,,,,,,,0.639892947,class13,0.4
1959,,,,,,,,,,,,0.512645445,,0.472316917,class12,0.4
1960,,,,,,,0.627929363,,,,,,,,class7,0.4
1961,,,,,,,0.552806113,,,,,,,,class7,0.4
1962,,,0.419189185,,,,0.543543562,,,,,,,,class3,0.4
1963,,,,,,,,,,,,0.443063656,,,class12,0.4
1964,,,,,,,,,,,,0.487658713,,0.500096349,class12,0.4
1965,,,,,,,,,0.515772673,,,,,,class9,0.4
1966,,,,,,,0.771480946,,,,,,,,class7,0.4
1967,,,,,,,,,,,,,,,NoClass,0.4
1968,,,,,,,,,,,,,,0.623249158,class13,0.4
1969,,,,,,0.773576935,,,,,,,,,class6,0.4
1970,0.654788786,,,,,,,,,,,,,,class1,0.4
1971,,,,,,,,,0.647245299,,,,,,class9,0.4
1972,,,,,,,0.801204936,,,,,,,,class7,0.4
1973,0.624605258,,,,,,,,,,,,,,class1,0.4
1974,0.473957154,,,,,,,,,,,,,,class1,0.4
1975,,,,,,,,,,,,,0.489811869,,class13,0.4
1976,,,,,,,,,,,,,,,NoClass,0.4
1977,,,,,,,,,,,,,,0.512492218,class13,0.4
1978,,,,,,0.537359016,,,,,,,,,class6,0.4
1979,,,,,,,,,,,0.439727042,,,,class11,0.4
1980,,,,0.455563934,,,,,,,,,,,class4,0.4
1981,,,,,,,0.698240966,,,,,,,,class7,0.4
1982,,,,,,,,,,,,,,0.734426142,class13,0.4
1983,,,,,,,,,,,,,,,NoClass,0.4
1984,,,,,,,,,,,,,,,NoClass,0.4
1985,,,,,,0.454326799,,0.473129614,,,,,,,class6,0.4
1986,,,,,,,,,,,,,,0.550709865,class13,0.4
1987,,,,,,,0.478766945,,,,,,,,class7,0.4
1988,0.504290702,,,,,,,,,,,,,,class1,0.4
1989,,,,,,,,,,,,,,,NoClass,0.4
1990,,,,,,,,,,,,,,0.615535116,class13,0.4
1991,,,,,,,,,,,,,,,NoClass,0.4
1992,,,,,,,0.56051548,,,,,,,,class7,0.4
1993,,,,,,,,,,,,,,,NoClass,0.4
1994,,,0.601139611,,,,,,,,,,,,class3,0.4
1995,,,,,,,,,0.504664052,,,,,,class9,0.4
1996,,,,,,,,,,,,0.482311366,,,class12,0.4
1997,,,,,,,,,,,,,,,NoClass,0.4
1998,,,,,,,,,,,,0.516304366,,,class12,0.4
1999,,,,,,,,,,,,0.88798594,,,class12,0.4
2000,,,,,,,,,,,0.476639695,,,,class11,0.4
2001,,0.595188109,,,,,,,,,,,,,class2,0.4
2002,,,,,,,,,,0.637894525,,,,,class10,0.4
2003,,,,,,,,,,,,0.498824474,,,class12,0.4
2004,,,,,,,,,0.526770356,,,,,,class9,0.4
2005,,,,,,,,,,,,0.516714961,,0.447570633,class12,0.4
2006,,,,,,,,,0.440023976,,,,,,class9,0.4
2007,,,,,,,0.792269533,,,,,,,,class7,0.4
2008,,,,,,,0.538706313,,,,,,,,class7,0.4
2009,,,,,,,0.613679899,,,,,,,,class7,0.4
2010,,,0.570142411,,,,,,,,,,,,class3,0.4
2011,0.525952988,,,,,,,,,,,,,,class1,0.4
2012,0.52844418,,,,,,,,,,,,,,class1,0.4
2013,0.517668232,,,,,,,,,,,,,,class1,0.4
2014,,,,,,,,,,,,0.745533369,,,class12,0.4
2015,,,,,,,,,,,,0.512586059,,,class12,0.4
2016,,,,,,,,,,,,0.533623143,,,class12,0.4
2017,,,,,,,,,,,,,,,NoClass,0.4
2018,,,,,0.921319575,,,,,,,,,,class5,0.4
2019,,,,,0.75108386,,,,,,,,,,class5,0.4
2020,,,,,,,,,0.821903869,,,,,,class9,0.4
2021,,,,,,,,,0.73382267,,,,,,class9,0.4
2022,,,,,,,,,,0.454875375,,,,,class10,0.4
2023,,,,,,,,,0.90692289,,,,,,class9,0.4
2024,,,,,,,,,,,,0.904211549,,,class12,0.4
2025,,,,,,,,,,,,,,0.77662883,class13,0.4
2026,,,,,0.956300768,,,,,,,,,,class5,0.4
2027,,,,,,,0.733686974,,,,,,,,class7,0.4
2028,,,,,,,,,,,,,,,NoClass,0.4
2029,,,,,,0.754307412,,,,,,,,,class6,0.4
2030,,,,,,,,,,,,,,,NoClass,0.4
2031,0.531033373,,,,,,,,,,,,,,class1,0.4
2032,,,,,,,,,,,,,,,NoClass,0.4
2033,,,,,,,,,,,,,,0.735956231,class13,0.4
2034,,,,,0.957792028,,,,,,,,,,class5,0.4
2035,,,,,,,,,,,0.44569067,,,,class11,0.4
2036,,,,,0.965608442,,,,,,,,,,class5,0.4
2037,,,,,,,,,,,,,,0.506493843,class13,0.4
2038,,,,,,,,,,,,,,,NoClass,0.4
2039,,0.63200753,,,,,,,,,,,,,class2,0.4
2040,,,,,,,,,0.700821696,,,,,,class9,0.4
2041,,,,,,0.866854585,,,,,,,,,class6,0.4
2042,,,,,,,,,,,,0.538492309,,,class12,0.4
2043,,,,,,,,,,,,,,0.401333297,class13,0.4
2044,,,,,,,,,,,0.609979669,,,,class11,0.4
2045,,0.478034853,,,,,,,,,,,,,class2,0.4
2046,,,,,,,,,0.497130009,,,,,,class9,0.4
2047,,,,,,,0.402405226,,,,,,,,class7,0.4
2048,,,,,,,,,,,,,0.670258381,,class13,0.4
2049,,,,,,,,,,,,0.942179211,,,class12,0.4
2050,,,,,,,,,,,,,,,NoClass,0.4
2051,,,,,,,,,0.715295131,,,,,,class9,0.4
2052,0.42352481,,,,,,,,,,,,,,class1,0.4
2053,,,,,0.642325155,,,,,,,,,,class5,0.4
2054,,,,,,,,,,,,,0.805469406,,class13,0.4
2055,,,,,,,,,,,,,,,NoClass,0.4
2056,,,,,,,,,,,0.41843901,,,,class11,0.4
2057,,,,,,,,,,,,,,,NoClass,0.4
2058,,,,,,,,,,,,,,,NoClass,0.4
2059,,,,,,,,,,,,0.97889605,,,class12,0.4
2060,,,,,,,,,,,,0.532442893,,,class12,0.4
2061,,,,,,,,,,,,,,0.433135677,class13,0.4
2062,,,,,,,,,,,,,,0.416831525,class13,0.4
2063,,,,,,,0.437689486,,,,,,,,class7,0.4
2064,,,,,,,,,,,,,,,NoClass,0.4
2065,,,,,,,0.604658773,,,,,,,,class7,0.4
2066,0.809952958,,,,,,,,,,,,,,class1,0.4
2067,,,,,,,,,,,0.710877855,,,,class11,0.4
2068,,,,,,,,,,,,0.632322799,,,class12,0.4
2069,,,,,,,,,,,0.644202221,,,,class11,0.4
2070,,,,,,,,,,,,0.521950853,,,class12,0.4
2071,,,,,,,,,0.487864584,,,,,,class9,0.4
2072,,,,,,,0.959627198,,,,,,,,class7,0.4
2073,,,,,0.849865634,,,,,,,,,,class5,0.4
2074,,,,,,,,,0.58658602,,,,,,class9,0.4
2075,,,,,,,0.43511494,,,,,,,,class7,0.4
2076,,,,,,,0.570446801,,,,,,,,class7,0.4
2077,,,,,,0.435121863,,,,,,,,,class6,0.4
2078,,,,,0.971861458,,,,,,,,,,class5,0.4
2079,,,,,,,0.785690605,,,,,,,,class7,0.4
2080,,,,,,,,,,,,,,,NoClass,0.4
2081,,,,,,,,,,,,,,,NoClass,0.4
2082,,,,,,,,,,,,,,,NoClass,0.4
2083,,,,,,,,,,,,,,,NoClass,0.4
2084,,,,,,,,,,,,,,,NoClass,0.4
2085,,,,,0.864974106,,,,,,,,,,class5,0.4
2086,,,,,,,,,,,,0.414905888,,,class12,0.4
2087,,,,,0.972689067,,,,,,,,,,class5,0.4
2088,,,,,,,,,,,,,,,NoClass,0.4
2089,,,,,,,0.55776941,,,,,,,,class7,0.4
2090,,,,,,,,,,,,,,,NoClass,0.4
2091,,,,,0.974903466,,,,,,,,,,class5,0.4
2092,,,,,,,0.849329611,,,,,,,,class7,0.4
2093,,,,,,,,,,,0.770172956,,,,class11,0.4
2094,,,,,,,,,,,,,,,NoClass,0.4
2095,,,,,,,,,,,,,,,NoClass,0.4
2096,,,,,,,,,,,0.442487847,,,,class11,0.4
2097,,,,0.427248419,,,,,,,,,,,class4,0.4
2098,0.482137075,,,,,,,,,,,,,,class1,0.4
2099,,,,,,,,,,,,,,0.812916964,class13,0.4
2100,,,,,,,,,,,,,,,NoClass,0.4
2101,,,,,,,0.47274755,,,,,,,,class7,0.4
2102,,,,,,0.962144108,,,,,,,,,class6,0.4
2103,,,,,,,,,,,,0.540102287,,,class12,0.4
2104,,,,,,,,,,,,0.641216864,,,class12,0.4
2105,,,,,,,,,0.933281148,,,,,,class9,0.4
2106,,,,,,,,,,,,,,,NoClass,0.4
2107,,0.512929125,,,,,,,,,,,,,class2,0.4
2108,,,,,,,,,,,,,,,NoClass,0.4
2109,,,,,,,0.522068539,,,,,,,,class7,0.4
2110,,,,,,,,,,,,0.949835416,,,class12,0.4
2111,0.76838949,,,,,,,,,,,,,,class1,0.4
2112,,,,,,,0.970982081,,,,,,,,class7,0.4
2113,,,,,,,,,,,,,,0.443371125,class13,0.4
2114,,,,,,,,,,,,,,,NoClass,0.4
2115,,0.448421799,,,,,,,,,,,,,class2,0.4
2116,,,,,,,,,,,,,,,NoClass,0.4
2117,,,,,,0.892444064,,,,,,,,,class6,0.4
2118,,,,,,,,,,,,,,,NoClass,0.4
2119,,,0.433031265,,,,,,,,,,,,class3,0.4
2120,,0.731881737,,,,,,,,,,,,,class2,0.4
2121,,,,,,,,,,,,0.429998441,,,class12,0.4
2122,,,,,,,0.521053432,,,,,,,,class7,0.4
2123,,,,,,0.61764214,,,,,,,,,class6,0.4
2124,,,,,,,,,,,,0.522985132,,,class12,0.4
2125,,,,,,,,,,,,,,,NoClass,0.4
2126,,,,,,,,,,,,,0.617527962,,class13,0.4
2127,0.476373538,,,,,,0.499816878,,,,,,,,class1,0.4
2128,,,,,,,,,0.799930034,,,,,,class9,0.4
2129,,,,,0.853387735,,,,,,,,,,class5,0.4
2130,,,,,,,,,0.466359076,,,,,0.407844799,class9,0.4
2131,,,,,0.791908857,,,,,,,,,,class5,0.4
2132,,,,,,,,,,,,0.46998719,,,class12,0.4
2133,,,,,,,,,,,,,,,NoClass,0.4
2134,,,,,,,,,,,,,,,NoClass,0.4
2135,,,,,,,,,,,,,,,NoClass,0.4
2136,,,,,,,0.724756201,,,,,,,,class7,0.4
2137,,,,,,,,,,,,,,,NoClass,0.4
2138,,,,,,,0.770146288,,,,,,,,class7,0.4
2139,,,,,,,,,,0.644864958,,,,,class10,0.4
2140,,,0.670937279,,,,,,,,,,,,class3,0.4
